order_id,date,category,region,segment,channel,manager,quantity,amount,ad_budget,discount_pct
1717,2024-09-07,Дом и сад,Казань,Новый,Мобильное приложение,Менеджер 1,1,9857.0,400.0,10
2009,2024-09-07,Одежда,Екатеринбург,Новый,Мобильное приложение,Менеджер 7,1,8049.0,1374.0,0
7262,2024-09-07,Красота,Москва,Постоянный,Сайт,Менеджер 5,1,8538.0,1003.0,20
9888,2024-09-07,Спорт,Москва,VIP,Мобильное приложение,Менеджер 4,3,19214.0,2366.0,5
6067,2024-09-07,Спорт,Санкт-Петербург,Новый,Сайт,Менеджер 8,2,2444.0,88.0,15
8051,2024-09-07,Книги,Казань,Новый,Мобильное приложение,Менеджер 4,3,1023.0,0.0,0
2776,2024-09-07,Электроника,Санкт-Петербург,Постоянный,Сайт,Менеджер 7,1,29622.0,4262.0,15
5539,2024-09-07,Дом и сад,Новосибирск,VIP,Мобильное приложение,Менеджер 6,1,8306.0,828.0,0
3107,2024-09-07,Спорт,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 6,1,2550.0,850.0,0
7591,2024-09-07,Спорт,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 7,1,2555.0,0.0,0
1189,2024-09-07,Одежда,Москва,Постоянный,Сайт,Менеджер 2,2,8984.0,1517.0,10
8391,2024-09-07,Одежда,Казань,VIP,Сайт,Менеджер 3,1,7667.0,1124.0,15
2031,2024-09-07,Книги,Санкт-Петербург,Новый,Сайт,Менеджер 6,4,362.0,134.0,0
791,2024-09-08,Игрушки,Екатеринбург,Новый,Мобильное приложение,Менеджер 1,1,788.0,308.0,0
259,2024-09-08,Игрушки,Санкт-Петербург,Новый,Сайт,Менеджер 3,1,1435.0,0.0,15
630,2024-09-08,Дом и сад,Москва,Новый,Сайт,Менеджер 3,2,11604.0,2706.0,0
3961,2024-09-08,Спорт,Казань,Постоянный,Сайт,Менеджер 5,3,6120.0,1325.0,5
5270,2024-09-08,Красота,Новосибирск,Новый,Мобильное приложение,Менеджер 5,1,2176.0,0.0,0
3100,2024-09-08,Электроника,Москва,Новый,Маркетплейс,Менеджер 7,1,59483.0,12071.0,0
3475,2024-09-08,Электроника,Москва,Постоянный,Маркетплейс,Менеджер 7,3,24708.0,2434.0,5
79,2024-09-08,Книги,Казань,Постоянный,Мобильное приложение,Менеджер 6,3,1306.0,248.0,0
7826,2024-09-08,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 6,1,4177.0,268.0,0
2510,2024-09-08,Игрушки,Екатеринбург,VIP,Маркетплейс,Менеджер 2,2,2214.0,296.0,0
4476,2024-09-08,Дом и сад,Новосибирск,Постоянный,Мобильное приложение,Менеджер 3,2,9382.0,1225.0,5
3789,2024-09-08,Электроника,Москва,Новый,Маркетплейс,Менеджер 2,2,16094.0,1915.0,0
7697,2024-09-08,Одежда,Москва,Новый,Сайт,Менеджер 5,4,3619.0,555.0,0
7621,2024-09-08,Дом и сад,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 5,2,12431.0,2139.0,0
242,2024-09-08,Спорт,Новосибирск,Постоянный,Мобильное приложение,Менеджер 6,3,7688.0,447.0,10
4014,2024-09-08,Одежда,Москва,Новый,Мобильное приложение,Менеджер 5,2,4523.0,0.0,0
89,2024-09-08,Электроника,Новосибирск,Постоянный,Сайт,Менеджер 7,1,64514.0,11491.0,15
8935,2024-09-08,Электроника,Екатеринбург,Постоянный,Сайт,Менеджер 3,2,111229.0,13633.0,0
668,2024-09-08,Электроника,Екатеринбург,Новый,Сайт,Менеджер 8,3,29832.0,1778.0,5
2453,2024-09-08,Одежда,Санкт-Петербург,Новый,Маркетплейс,Менеджер 3,1,2352.0,53.0,0
7033,2024-09-09,Электроника,Москва,Постоянный,Сайт,Менеджер 3,4,38478.0,4971.0,0
523,2024-09-09,Одежда,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 4,1,2599.0,448.0,10
6593,2024-09-09,Дом и сад,Санкт-Петербург,Постоянный,Сайт,Менеджер 7,1,5418.0,1371.0,0
5328,2024-09-09,Дом и сад,Москва,Постоянный,Мобильное приложение,Менеджер 1,3,7955.0,1537.0,0
4843,2024-09-09,Красота,Москва,VIP,Маркетплейс,Менеджер 4,2,4012.0,1246.0,0
9802,2024-09-09,Дом и сад,Москва,Новый,Сайт,Менеджер 4,2,6063.0,725.0,0
711,2024-09-09,Дом и сад,Москва,Новый,Сайт,Менеджер 6,4,5729.0,1289.0,5
5620,2024-09-09,Спорт,Новосибирск,Постоянный,Сайт,Менеджер 7,2,7239.0,734.0,10
349,2024-09-09,Одежда,Казань,Постоянный,Сайт,Менеджер 5,2,41331.0,4924.0,10
6279,2024-09-09,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 2,1,50203.0,7228.0,15
27,2024-09-09,Электроника,Екатеринбург,Постоянный,Маркетплейс,Менеджер 7,2,20000.0,3026.0,5
7167,2024-09-09,Одежда,Москва,Новый,Сайт,Менеджер 3,2,4250.0,1851.0,10
9000,2024-09-09,Продукты,Санкт-Петербург,VIP,Мобильное приложение,Менеджер 3,2,2414.0,0.0,0
605,2024-09-09,Книги,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 6,1,2803.0,0.0,20
8623,2024-09-09,Красота,Москва,Постоянный,Мобильное приложение,Менеджер 1,2,3192.0,1247.0,0
9409,2024-09-09,Спорт,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 2,1,9289.0,1886.0,15
2400,2024-09-09,Книги,Москва,Новый,Сайт,Менеджер 1,3,921.0,90.0,20
881,2024-09-09,Дом и сад,Новосибирск,Новый,Мобильное приложение,Менеджер 4,1,6049.0,573.0,5
9818,2024-09-09,Спорт,Новосибирск,VIP,Сайт,Менеджер 5,4,14584.0,1002.0,20
6089,2024-09-09,Спорт,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 6,1,9145.0,1777.0,20
2443,2024-09-09,Одежда,Москва,Новый,Маркетплейс,Менеджер 3,1,3671.0,71.0,15
4640,2024-09-09,Продукты,Санкт-Петербург,Новый,Маркетплейс,Менеджер 2,2,1567.0,0.0,10
9518,2024-09-09,Дом и сад,Санкт-Петербург,Постоянный,Сайт,Менеджер 5,1,15118.0,1404.0,0
9436,2024-09-09,Электроника,Казань,Новый,Мобильное приложение,Менеджер 5,2,15965.0,2059.0,0
9577,2024-09-09,Дом и сад,Новосибирск,Новый,Сайт,Менеджер 4,1,4632.0,0.0,0
6054,2024-09-09,Дом и сад,Екатеринбург,Новый,Сайт,Менеджер 1,1,4401.0,0.0,10
6632,2024-09-09,Дом и сад,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 4,3,7315.0,493.0,10
8242,2024-09-09,Красота,Москва,Новый,Сайт,Менеджер 1,1,2017.0,217.0,10
286,2024-09-10,Одежда,Москва,VIP,Мобильное приложение,Менеджер 8,3,2320.0,988.0,20
1089,2024-09-10,Книги,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 8,2,844.0,106.0,5
1126,2024-09-10,Спорт,Новосибирск,Новый,Маркетплейс,Менеджер 3,4,15317.0,1646.0,0
4125,2024-09-10,Продукты,Москва,Постоянный,Маркетплейс,Менеджер 6,4,2721.0,415.0,20
266,2024-09-10,Электроника,Санкт-Петербург,Постоянный,Сайт,Менеджер 7,1,13907.0,787.0,15
7056,2024-09-10,Одежда,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 7,1,6664.0,360.0,0
5140,2024-09-10,Электроника,Новосибирск,Новый,Мобильное приложение,Менеджер 2,2,30007.0,3677.0,0
2744,2024-09-10,Продукты,Екатеринбург,VIP,Сайт,Менеджер 5,4,2442.0,0.0,20
2250,2024-09-10,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 4,1,3512.0,357.0,5
481,2024-09-10,Игрушки,Екатеринбург,Новый,Сайт,Менеджер 2,1,5057.0,964.0,10
5616,2024-09-10,Электроника,Казань,Постоянный,Мобильное приложение,Менеджер 6,2,24844.0,2957.0,5
2960,2024-09-10,Дом и сад,Москва,Новый,Сайт,Менеджер 1,1,3455.0,1113.0,0
2432,2024-09-10,Одежда,Москва,Новый,Мобильное приложение,Менеджер 8,3,5593.0,112.0,15
6103,2024-09-10,Электроника,Екатеринбург,Постоянный,Маркетплейс,Менеджер 2,1,20716.0,2787.0,5
7945,2024-09-10,Красота,Екатеринбург,Постоянный,Сайт,Менеджер 4,1,1035.0,0.0,20
7649,2024-09-10,Дом и сад,Санкт-Петербург,Новый,Сайт,Менеджер 8,4,5474.0,254.0,10
2803,2024-09-10,Одежда,Новосибирск,Новый,Сайт,Менеджер 6,2,4315.0,411.0,0
4176,2024-09-10,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 4,1,81402.0,12967.0,0
7296,2024-09-10,Спорт,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 2,3,7943.0,1388.0,0
7238,2024-09-10,Красота,Новосибирск,Новый,Маркетплейс,Менеджер 8,2,4356.0,0.0,20
8556,2024-09-10,Игрушки,Москва,Новый,Маркетплейс,Менеджер 1,1,5187.0,406.0,20
9090,2024-09-10,Дом и сад,Москва,Постоянный,Сайт,Менеджер 6,1,5156.0,928.0,10
8214,2024-09-11,Электроника,Новосибирск,Постоянный,Маркетплейс,Менеджер 6,3,84788.0,6907.0,0
4010,2024-09-11,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,1,14517.0,1139.0,5
8304,2024-09-11,Красота,Москва,Новый,Мобильное приложение,Менеджер 3,1,2046.0,1192.0,0
7406,2024-09-11,Спорт,Новосибирск,Новый,Маркетплейс,Менеджер 5,1,3026.0,0.0,0
8875,2024-09-11,Дом и сад,Москва,Постоянный,Сайт,Менеджер 5,2,7889.0,1796.0,0
8660,2024-09-11,Одежда,Москва,Новый,Мобильное приложение,Менеджер 8,1,4589.0,1420.0,20
4175,2024-09-11,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 4,1,37398.0,5839.0,15
782,2024-09-11,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 6,2,5817.0,289.0,0
3169,2024-09-11,Дом и сад,Москва,Новый,Маркетплейс,Менеджер 8,2,2653.0,6.0,0
8276,2024-09-11,Спорт,Новосибирск,Постоянный,Сайт,Менеджер 6,2,29688.0,4657.0,0
5133,2024-09-11,Одежда,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 4,2,10120.0,199.0,0
7336,2024-09-11,Одежда,Новосибирск,Постоянный,Маркетплейс,Менеджер 4,2,11527.0,1724.0,15
7283,2024-09-11,Спорт,Новосибирск,Постоянный,Мобильное приложение,Менеджер 8,2,12175.0,1559.0,0
7655,2024-09-11,Игрушки,Санкт-Петербург,Новый,Сайт,Менеджер 2,2,4238.0,1.0,5
9914,2024-09-11,Спорт,Новосибирск,Новый,Мобильное приложение,Менеджер 6,1,7334.0,134.0,15
3179,2024-09-11,Продукты,Новосибирск,Постоянный,Маркетплейс,Менеджер 1,2,3390.0,422.0,0
2593,2024-09-11,Спорт,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 2,2,2401.0,85.0,0
8516,2024-09-11,Продукты,Санкт-Петербург,Постоянный,Сайт,Менеджер 5,1,1772.0,609.0,0
7940,2024-09-11,Игрушки,Екатеринбург,Новый,Сайт,Менеджер 4,1,4280.0,1033.0,10
6088,2024-09-11,Спорт,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 6,2,5236.0,1363.0,15
1259,2024-09-11,Красота,Екатеринбург,Новый,Сайт,Менеджер 7,2,1357.0,820.0,5
226,2024-09-11,Электроника,Москва,Новый,Маркетплейс,Менеджер 2,1,36268.0,4845.0,20
4820,2024-09-11,Книги,Екатеринбург,Постоянный,Маркетплейс,Менеджер 6,2,339.0,0.0,15
131,2024-09-11,Электроника,Москва,Постоянный,Маркетплейс,Менеджер 7,4,76743.0,5278.0,5
7316,2024-09-11,Электроника,Новосибирск,Новый,Мобильное приложение,Менеджер 6,1,13474.0,2416.0,0
9861,2024-09-12,Дом и сад,Екатеринбург,Новый,Мобильное приложение,Менеджер 1,4,4979.0,0.0,0
4965,2024-09-12,Электроника,Санкт-Петербург,Новый,Маркетплейс,Менеджер 3,1,16254.0,2456.0,0
713,2024-09-12,Книги,Екатеринбург,Новый,Маркетплейс,Менеджер 1,1,346.0,103.0,0
8555,2024-09-12,Книги,Екатеринбург,Новый,Маркетплейс,Менеджер 5,2,2759.0,,20
2502,2024-09-12,Дом и сад,Москва,VIP,Маркетплейс,Менеджер 2,1,2726.0,0.0,20
5861,2024-09-12,Спорт,Екатеринбург,Новый,Сайт,Менеджер 3,2,18315.0,1479.0,20
7376,2024-09-12,Электроника,Екатеринбург,Новый,Сайт,Менеджер 6,1,16948.0,1628.0,0
2472,2024-09-12,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 6,1,22097.0,734.0,0
3755,2024-09-12,Спорт,Москва,Постоянный,Сайт,Менеджер 6,3,26530.0,2984.0,0
2581,2024-09-12,Одежда,Санкт-Петербург,Новый,Маркетплейс,Менеджер 6,2,2192.0,,20
6441,2024-09-12,Электроника,Новосибирск,VIP,Мобильное приложение,Менеджер 3,1,54638.0,7011.0,5
4077,2024-09-12,Одежда,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,4,12987.0,2470.0,5
8669,2024-09-12,Красота,Санкт-Петербург,Новый,Маркетплейс,Менеджер 4,1,1916.0,193.0,10
1303,2024-09-12,Дом и сад,Москва,Постоянный,Мобильное приложение,Менеджер 3,2,24095.0,1577.0,0
5558,2024-09-12,Книги,Москва,Новый,Сайт,Менеджер 8,1,502.0,49.0,15
4828,2024-09-12,Продукты,Новосибирск,Постоянный,Маркетплейс,Менеджер 5,1,2362.0,0.0,0
7346,2024-09-12,Спорт,Новосибирск,Новый,Мобильное приложение,Менеджер 1,1,3762.0,639.0,10
2396,2024-09-12,Красота,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,2,7081.0,1603.0,0
2642,2024-09-12,Спорт,Новосибирск,Новый,Мобильное приложение,Менеджер 8,4,5035.0,1579.0,10
8270,2024-09-12,Спорт,Екатеринбург,Новый,Маркетплейс,Менеджер 6,4,3530.0,354.0,0
5126,2024-09-12,Спорт,Москва,Новый,Сайт,Менеджер 7,1,2694.0,0.0,20
351,2024-09-12,Книги,Казань,VIP,Мобильное приложение,Менеджер 3,4,2261.0,81.0,10
4855,2024-09-12,Одежда,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 2,3,3108.0,768.0,0
6619,2024-09-12,Игрушки,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 8,1,2163.0,148.0,15
4491,2024-09-12,Электроника,Екатеринбург,Новый,Сайт,Менеджер 6,1,69241.0,3675.0,0
4715,2024-09-12,Электроника,Казань,Постоянный,Сайт,Менеджер 6,2,26932.0,,15
8458,2024-09-12,Дом и сад,Санкт-Петербург,Постоянный,Сайт,Менеджер 4,1,20712.0,2405.0,15
8649,2024-09-13,Красота,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 8,1,3048.0,1217.0,20
4059,2024-09-13,Дом и сад,Москва,Новый,Сайт,Менеджер 4,2,8485.0,1455.0,0
6090,2024-09-13,Одежда,Новосибирск,Новый,Сайт,Менеджер 6,1,5283.0,1470.0,5
4801,2024-09-13,Одежда,Екатеринбург,VIP,Мобильное приложение,Менеджер 1,1,6471.0,1284.0,20
3599,2024-09-13,Дом и сад,Москва,Постоянный,Сайт,Менеджер 2,4,7022.0,1166.0,0
1751,2024-09-13,Электроника,Москва,Новый,Маркетплейс,Менеджер 2,1,29120.0,3786.0,0
1160,2024-09-13,Одежда,Москва,Постоянный,Маркетплейс,Менеджер 6,1,13840.0,1905.0,0
7130,2024-09-13,Спорт,Екатеринбург,VIP,Маркетплейс,Менеджер 8,2,12471.0,1917.0,0
496,2024-09-13,Электроника,Москва,Новый,Маркетплейс,Менеджер 5,2,42045.0,7507.0,10
9640,2024-09-13,Книги,Екатеринбург,Новый,Маркетплейс,Менеджер 7,4,1211.0,0.0,5
128,2024-09-13,Продукты,Новосибирск,Постоянный,Мобильное приложение,Менеджер 2,4,1092.0,0.0,0
1217,2024-09-13,Книги,Москва,Новый,Маркетплейс,Менеджер 5,2,633.0,0.0,15
7949,2024-09-13,Красота,Екатеринбург,VIP,Сайт,Менеджер 2,2,6271.0,148.0,0
8915,2024-09-13,Одежда,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,4,5036.0,330.0,15
1231,2024-09-13,Книги,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 2,3,657.0,754.0,5
877,2024-09-13,Дом и сад,Екатеринбург,Новый,Мобильное приложение,Менеджер 4,1,8707.0,0.0,0
3223,2024-09-13,Одежда,Москва,Новый,Маркетплейс,Менеджер 5,2,1351.0,,15
9471,2024-09-13,Дом и сад,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 7,1,9890.0,1999.0,10
1988,2024-09-13,Спорт,Новосибирск,Постоянный,Сайт,Менеджер 4,1,6014.0,393.0,15
2651,2024-09-14,Электроника,Москва,VIP,Маркетплейс,Менеджер 6,1,24922.0,2910.0,10
2304,2024-09-14,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 3,1,87256.0,8206.0,0
8895,2024-09-14,Красота,Москва,Новый,Сайт,Менеджер 2,4,2904.0,0.0,15
3323,2024-09-14,Игрушки,Казань,Постоянный,Сайт,Менеджер 2,3,1723.0,577.0,0
7924,2024-09-14,Дом и сад,Москва,Постоянный,Маркетплейс,Менеджер 5,3,4524.0,0.0,0
8766,2024-09-14,Одежда,Москва,VIP,Мобильное приложение,Менеджер 3,4,8361.0,1386.0,10
5584,2024-09-14,Одежда,Екатеринбург,Постоянный,Маркетплейс,Менеджер 4,3,7671.0,1508.0,20
8887,2024-09-14,Одежда,Москва,Новый,Мобильное приложение,Менеджер 2,1,906.0,0.0,10
2359,2024-09-14,Одежда,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,1,6018.0,616.0,10
7289,2024-09-14,Спорт,Москва,Новый,Мобильное приложение,Менеджер 8,2,9338.0,1797.0,0
19,2024-09-14,Красота,Новосибирск,Постоянный,Мобильное приложение,Менеджер 5,1,4243.0,680.0,10
6122,2024-09-14,Игрушки,Санкт-Петербург,Постоянный,Сайт,Менеджер 1,1,1750.0,229.0,0
3808,2024-09-14,Спорт,Екатеринбург,Постоянный,Маркетплейс,Менеджер 5,3,9838.0,1038.0,0
2599,2024-09-14,Игрушки,Москва,Новый,Мобильное приложение,Менеджер 8,1,3005.0,,20
8897,2024-09-14,Электроника,Екатеринбург,Постоянный,Сайт,Менеджер 8,1,27006.0,2127.0,10
1669,2024-09-14,Книги,Москва,Новый,Сайт,Менеджер 2,2,670.0,0.0,0
7583,2024-09-14,Продукты,Москва,VIP,Мобильное приложение,Менеджер 7,1,2057.0,0.0,0
8447,2024-09-14,Одежда,Санкт-Петербург,Постоянный,Сайт,Менеджер 6,1,8629.0,1022.0,20
7760,2024-09-14,Одежда,Новосибирск,Новый,Сайт,Менеджер 5,2,3905.0,450.0,5
503,2024-09-14,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 8,3,12057.0,641.0,0
6428,2024-09-14,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 3,2,3804.0,822.0,0
4365,2024-09-14,Красота,Новосибирск,Постоянный,Сайт,Менеджер 1,2,5318.0,1203.0,15
3345,2024-09-14,Игрушки,Москва,Новый,Сайт,Менеджер 4,3,1224.0,252.0,20
4468,2024-09-14,Электроника,Казань,Постоянный,Сайт,Менеджер 2,3,34190.0,3510.0,0
4824,2024-09-14,Электроника,Санкт-Петербург,Новый,Маркетплейс,Менеджер 4,1,68076.0,8817.0,15
7229,2024-09-14,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 3,1,15060.0,263.0,0
2251,2024-09-14,Одежда,Новосибирск,Новый,Сайт,Менеджер 4,1,4724.0,149.0,0
8884,2024-09-15,Одежда,Москва,Постоянный,Сайт,Менеджер 2,1,5623.0,0.0,0
8056,2024-09-15,Книги,Казань,Постоянный,Маркетплейс,Менеджер 6,1,502.0,0.0,0
1003,2024-09-15,Игрушки,Москва,Новый,Мобильное приложение,Менеджер 8,2,3759.0,402.0,20
2991,2024-09-15,Спорт,Москва,Новый,Мобильное приложение,Менеджер 6,4,5311.0,739.0,10
7791,2024-09-15,Красота,Москва,Постоянный,Сайт,Менеджер 1,4,1830.0,0.0,10
2298,2024-09-15,Книги,Санкт-Петербург,Постоянный,Сайт,Менеджер 8,2,1823.0,0.0,0
1564,2024-09-15,Одежда,Москва,Новый,Мобильное приложение,Менеджер 7,1,5995.0,560.0,10
3613,2024-09-15,Дом и сад,Казань,Новый,Маркетплейс,Менеджер 3,1,2902.0,410.0,15
5484,2024-09-15,Красота,Санкт-Петербург,Новый,Сайт,Менеджер 7,2,1684.0,833.0,0
7739,2024-09-15,Красота,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 6,1,3225.0,527.0,5
681,2024-09-15,Спорт,Новосибирск,Постоянный,Маркетплейс,Менеджер 1,2,6352.0,1394.0,0
3336,2024-09-15,Электроника,Москва,Постоянный,Сайт,Менеджер 6,3,7174.0,1492.0,15
6126,2024-09-15,Одежда,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 3,1,7522.0,1937.0,0
7951,2024-09-15,Одежда,Москва,Постоянный,Сайт,Менеджер 3,2,7314.0,231.0,20
8088,2024-09-15,Игрушки,Екатеринбург,VIP,Мобильное приложение,Менеджер 4,4,4182.0,1222.0,5
773,2024-09-15,Книги,Москва,Постоянный,Мобильное приложение,Менеджер 3,1,1054.0,,0
8646,2024-09-15,Дом и сад,Новосибирск,Новый,Сайт,Менеджер 2,3,11050.0,1957.0,0
2799,2024-09-15,Спорт,Москва,Постоянный,Маркетплейс,Менеджер 8,2,7224.0,1768.0,0
180,2024-09-15,Электроника,Москва,Постоянный,Сайт,Менеджер 8,1,142213.0,8818.0,0
6362,2024-09-15,Спорт,Екатеринбург,Постоянный,Сайт,Менеджер 5,1,3046.0,0.0,0
748,2024-09-15,Спорт,Москва,Постоянный,Мобильное приложение,Менеджер 3,2,6658.0,716.0,10
240,2024-09-15,Электроника,Москва,Новый,Сайт,Менеджер 3,2,27625.0,3646.0,0
7278,2024-09-15,Красота,Москва,Новый,Мобильное приложение,Менеджер 2,1,3948.0,1093.0,0
9441,2024-09-15,Красота,Москва,Постоянный,Сайт,Менеджер 1,3,2767.0,1097.0,5
3215,2024-09-16,Одежда,Москва,Постоянный,Сайт,Менеджер 4,1,10927.0,57.0,15
2783,2024-09-16,Продукты,Москва,Постоянный,Мобильное приложение,Менеджер 6,1,4186.0,38.0,20
6431,2024-09-16,Книги,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 8,1,844.0,54.0,0
4489,2024-09-16,Игрушки,Москва,Постоянный,Мобильное приложение,Менеджер 5,1,1186.0,1400.0,0
3416,2024-09-16,Спорт,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 7,1,4108.0,359.0,15
3003,2024-09-16,Одежда,Москва,Новый,Маркетплейс,Менеджер 4,1,14275.0,2637.0,0
2456,2024-09-16,Игрушки,Москва,Новый,Мобильное приложение,Менеджер 2,4,4988.0,453.0,10
5989,2024-09-16,Спорт,Москва,VIP,Маркетплейс,Менеджер 1,1,3294.0,624.0,5
3608,2024-09-16,Продукты,Санкт-Петербург,Постоянный,Сайт,Менеджер 6,4,3356.0,309.0,20
5736,2024-09-16,Электроника,Новосибирск,VIP,Маркетплейс,Менеджер 2,2,26728.0,4724.0,0
6047,2024-09-16,Продукты,Екатеринбург,Новый,Сайт,Менеджер 2,2,603.0,579.0,0
9323,2024-09-16,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 3,3,7318.0,1926.0,0
8199,2024-09-16,Дом и сад,Москва,VIP,Маркетплейс,Менеджер 7,2,23281.0,2093.0,15
3019,2024-09-16,Одежда,Новосибирск,Новый,Мобильное приложение,Менеджер 3,1,2666.0,309.0,15
5924,2024-09-16,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 7,2,5119.0,656.0,0
2728,2024-09-16,Одежда,Казань,VIP,Маркетплейс,Менеджер 4,2,6011.0,1387.0,0
2822,2024-09-16,Спорт,Москва,VIP,Сайт,Менеджер 7,2,5305.0,1193.0,10
3674,2024-09-16,Спорт,Москва,Новый,Сайт,Менеджер 2,4,3858.0,552.0,0
3535,2024-09-16,Дом и сад,Санкт-Петербург,VIP,Мобильное приложение,Менеджер 4,1,10562.0,701.0,0
1549,2024-09-16,Книги,Казань,VIP,Мобильное приложение,Менеджер 4,3,2684.0,737.0,0
7891,2024-09-16,Дом и сад,Москва,Новый,Сайт,Менеджер 8,1,7738.0,709.0,0
8744,2024-09-16,Электроника,Новосибирск,Новый,Маркетплейс,Менеджер 6,1,97102.0,9998.0,20
3976,2024-09-16,Игрушки,Новосибирск,Постоянный,Маркетплейс,Менеджер 8,2,841.0,663.0,0
7404,2024-09-16,Продукты,Казань,Новый,Сайт,Менеджер 5,1,609.0,1133.0,10
6070,2024-09-16,Одежда,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 2,4,10070.0,287.0,10
6689,2024-09-16,Электроника,Казань,Постоянный,Сайт,Менеджер 3,2,43421.0,2818.0,20
762,2024-09-16,Игрушки,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 4,4,2561.0,814.0,5
67,2024-09-16,Дом и сад,Казань,Постоянный,Мобильное приложение,Менеджер 5,1,3750.0,529.0,0
2455,2024-09-16,Спорт,Казань,Постоянный,Мобильное приложение,Менеджер 1,3,11994.0,584.0,0
4912,2024-09-16,Дом и сад,Санкт-Петербург,Постоянный,Сайт,Менеджер 1,2,8943.0,1490.0,0
1973,2024-09-17,Книги,Москва,Новый,Сайт,Менеджер 8,1,1246.0,516.0,10
8528,2024-09-17,Красота,Москва,Новый,Сайт,Менеджер 7,4,8424.0,0.0,10
8535,2024-09-17,Одежда,Москва,Новый,Сайт,Менеджер 5,1,8371.0,1693.0,5
2818,2024-09-17,Электроника,Москва,Новый,Мобильное приложение,Менеджер 5,1,76333.0,8994.0,0
1301,2024-09-17,Красота,Казань,Постоянный,Мобильное приложение,Менеджер 5,3,3284.0,655.0,0
2569,2024-09-17,Красота,Новосибирск,VIP,Маркетплейс,Менеджер 7,1,11279.0,728.0,15
2568,2024-09-17,Продукты,Москва,Новый,Маркетплейс,Менеджер 2,2,2238.0,343.0,10
7382,2024-09-17,Красота,Москва,Новый,Мобильное приложение,Менеджер 2,3,4758.0,889.0,5
1007,2024-09-17,Дом и сад,Казань,Постоянный,Сайт,Менеджер 2,1,7127.0,777.0,20
4555,2024-09-17,Дом и сад,Москва,Постоянный,Мобильное приложение,Менеджер 6,4,6194.0,1423.0,0
5856,2024-09-17,Одежда,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 8,1,4374.0,549.0,20
2683,2024-09-17,Красота,Екатеринбург,Постоянный,Мобильное приложение,Менеджер 6,1,3256.0,251.0,0
8314,2024-09-17,Электроника,Москва,Новый,Сайт,Менеджер 1,2,26263.0,2002.0,15
107,2024-09-17,Игрушки,Новосибирск,Постоянный,Мобильное приложение,Менеджер 5,2,1334.0,0.0,5
1109,2024-09-17,Электроника,Москва,Новый,Мобильное приложение,Менеджер 3,1,13826.0,1986.0,15
1605,2024-09-17,Электроника,Екатеринбург,Постоянный,Сайт,Менеджер 4,1,8785.0,803.0,10
6423,2024-09-17,Дом и сад,Екатеринбург,Новый,Маркетплейс,Менеджер 5,1,8071.0,1101.0,0
1567,2024-09-17,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 2,4,2270.0,939.0,0
